meta	text	left	key_phrase	right	key_phrase	key_lemma	key_word	id	ip	country	random	cleft
ea5e19a5e53ba8630ef27496b3b6770a0c10,81.169.145.75,DE,0	                               widerstrebten , verzichtete er im Jahre 1368 auf < seinen /|sein|  Besitz /|Besitz|  am /|an|  linken /|linken| > Drageufer . Das Deutsch Kroner Land gehörte                            	                               widerstrebten , verzichtete er im Jahre 1368 auf 	seinen Besitz am linken	 Drageufer . Das Deutsch Kroner Land gehörte                            	seinen Besitz am linken	linken	linken	ea5e19a5e53ba8630ef27496b3b6770a0c10	81.169.145.75	DE	1444	discard
ea59568f4619040d670c3470a17042061640,188.40.97.148,DE,1	                             02 - 07 -2010 , 11:52 Die NC 30 - Achse < ist /|sein|  am /|an|  linken /|linken| > Wellenstumpf kürzer , da kein Ruckdämpfer-Gehäuse            	                             02 - 07 -2010 , 11:52 Die NC 30 - Achse 	ist am linken	 Wellenstumpf kürzer , da kein Ruckdämpfer-Gehäuse            	ist am linken	linken	linken	ea59568f4619040d670c3470a17042061640	188.40.97.148	DE	1456	discard
c9ae1893b8902a680a2bf8fa6001606feaac,188.40.110.201,DE,1	                         gleichmäßig schwarz sein . Die Ausleuchtung < ist /|sein|  am /|am|  linken /|linken| > und oberen Rand ist gut . Die vom rechten                    	                         gleichmäßig schwarz sein . Die Ausleuchtung 	ist am linken	 und oberen Rand ist gut . Die vom rechten                    	ist am linken	linken	linken	c9ae1893b8902a680a2bf8fa6001606feaac	188.40.110.201	DE	1457	discard
3c255c455a85b49186560a50bf18998f1d38,81.3.50.76,DE,0	                                        , nein nun links , etwas zurück . Jetzt < bist /|sein|  du /|du|  am /|an|  linken /|linken| > Ende das Regenbogens " , schrie der Kapitän                            	                                        , nein nun links , etwas zurück . Jetzt 	bist du am linken	 Ende das Regenbogens " , schrie der Kapitän                            	bist du am linken	linken	linken	3c255c455a85b49186560a50bf18998f1d38	81.3.50.76	DE	1467	discard
d0f408d2946e4f0325231521465806944669,87.238.137.143,DE,0	                                        direkt abzieht . Aus 16 Metern streicht < sein /|sein|  Ball /|Ball|  nur /|nur|  um /|um|  Zentimeter /|Zentimeter|  am /|an|  linken /|linken| > Pfosten vorbei . Durchatmen bei Werder                                 	                                        direkt abzieht . Aus 16 Metern streicht 	sein Ball nur um Zentimeter am linken	 Pfosten vorbei . Durchatmen bei Werder                                 	sein Ball nur um Zentimeter am linken	linken	linken	d0f408d2946e4f0325231521465806944669	87.238.137.143	DE	1468	discard
118cd8e6bc8fd13c18f2203e6027b9a4ae6c,80.237.131.81,DE,0	                                      Namen der Gründerfamilie Rotenburg trug , < war /|sein|  deren /|die|  am /|an|  linken /|linken| > Neckarufer gelegene Wasserburg samt herrschaftlichem                   	                                      Namen der Gründerfamilie Rotenburg trug , 	war deren am linken	 Neckarufer gelegene Wasserburg samt herrschaftlichem                   	war deren am linken	linken	linken	118cd8e6bc8fd13c18f2203e6027b9a4ae6c	80.237.131.81	DE	1505	discard
a9542913ece3cd5421b5f4040395bbd67266,85.214.128.72,DE,1	                                      ... was soll denn bitte am rechten anders < sein /|sein|  als /|als|  am /|an|  linken /|linken| > ? O.o so wie ich das sehe is das rechte                                	                                      ... was soll denn bitte am rechten anders 	sein als am linken	 ? O.o so wie ich das sehe is das rechte                                	sein als am linken	linken	linken	a9542913ece3cd5421b5f4040395bbd67266	85.214.128.72	DE	1506	discard
78dabcf34a42369fc0bdd5c7f71493b79d53,82.165.74.38,DE,0	                          oberen Kartenrand . Eventuelle Geschwister < sind /|sein|  am /|an|  linken /|linken| > Kartenrand zu finden , während Kinder über                   	                          oberen Kartenrand . Eventuelle Geschwister 	sind am linken	 Kartenrand zu finden , während Kinder über                   	sind am linken	linken	linken	78dabcf34a42369fc0bdd5c7f71493b79d53	82.165.74.38	DE	1510	discard
6a1f2ba05af42e64e9b6f7efe0700b0c7844,82.165.90.150,DE,1	                          makrobiotischen heilmethoden aus ? bei mir < ist /|sein|  am /|an|  linken /|linken| > eierstock eine zyste festgestellt worden                     	                          makrobiotischen heilmethoden aus ? bei mir 	ist am linken	 eierstock eine zyste festgestellt worden                     	ist am linken	linken	linken	6a1f2ba05af42e64e9b6f7efe0700b0c7844	82.165.90.150	DE	1555	discard
6164332cb44e31d768d6135d4485fb384b80,83.133.96.110,DE,0	                                     Konter kam Plätzsch zur Riesenchance , als < sein /|sein|  Ball /|Ball|  am /|an|  linken /|linken| > Pfosten vorbei ins Aus kullerte ( 69. )                                	                                     Konter kam Plätzsch zur Riesenchance , als 	sein Ball am linken	 Pfosten vorbei ins Aus kullerte ( 69. )                                	sein Ball am linken	linken	linken	6164332cb44e31d768d6135d4485fb384b80	83.133.96.110	DE	1564	discard
cd5fe7793df3fa0df64c6a8e0a181db159bf,85.214.250.49,DE,1	                                     die kleine an 2 stellen ungewöhnliche kahl < ist /|sein|  , /|,|  einmal /|einmal|  am /|an|  linken /|linken| > hinterlauf linke zehe , was wahrscheinlich                             	                                     die kleine an 2 stellen ungewöhnliche kahl 	ist , einmal am linken	 hinterlauf linke zehe , was wahrscheinlich                             	ist , einmal am linken	linken	linken	cd5fe7793df3fa0df64c6a8e0a181db159bf	85.214.250.49	DE	1575	discard
31e9bf496c7086074d4cd6319324c0ea86da,176.52.241.148,DE,0	                                       Linken Armes . Die Lymphangiome sind bei < seiner /|sein|  Geburt /|Geburt|  erst /|erst|  am /|an|  linken /|linken| > Daumen , am Zeigefinger , und am kleinen                               	                                       Linken Armes . Die Lymphangiome sind bei 	seiner Geburt erst am linken	 Daumen , am Zeigefinger , und am kleinen                               	seiner Geburt erst am linken	linken	linken	31e9bf496c7086074d4cd6319324c0ea86da	176.52.241.148	DE	1578	discard
cf9f009996fbdd4ca367c07e788a0dd90732,85.13.128.183,DE,0	                                     obere ( grüne ) Ausfertigung des Formulars < ist /|sein|  später /|spät|  bei /|bei|  einer /|eine|  Kontrollstation /|Kontrollstation|  am /|an|  linken /|linken| > Ufer abzugeben . Der etwas schroffe Kontrolleur                        	                                     obere ( grüne ) Ausfertigung des Formulars 	ist später bei einer Kontrollstation am linken	 Ufer abzugeben . Der etwas schroffe Kontrolleur                        	ist später bei einer Kontrollstation am linken	linken	linken	cf9f009996fbdd4ca367c07e788a0dd90732	85.13.128.183	DE	1627	discard
850ab6e9ae27bb6b682dc033d47cc2dcf990,212.100.36.202,DE,0	                                        ausfallen , ebenso wie Rolf Hermann mit < seinen /|sein|  Schulterproblemen /|Schulterproblem|  am /|an|  linken /|linken| > Wurfarm . Martin Galia hingegen wird nach                              	                                        ausfallen , ebenso wie Rolf Hermann mit 	seinen Schulterproblemen am linken	 Wurfarm . Martin Galia hingegen wird nach                              	seinen Schulterproblemen am linken	linken	linken	850ab6e9ae27bb6b682dc033d47cc2dcf990	212.100.36.202	DE	1660	discard
f2eb3dd275b6755bb4ccb5294981cc8bdfab,188.93.8.48,DE,1	                                        , am Besten im weichen Sand . Bei Jamie < ist /|sein|  die /|die|  Instabilität /|Instabilität|  am /|an|  linken /|linken| > Vorderbein geblieben . Es ist zwar nicht                               	                                        , am Besten im weichen Sand . Bei Jamie 	ist die Instabilität am linken	 Vorderbein geblieben . Es ist zwar nicht                               	ist die Instabilität am linken	linken	linken	f2eb3dd275b6755bb4ccb5294981cc8bdfab	188.93.8.48	DE	1691	discard
7854940861a7d496dd0f4859d5c84ad90b23,81.169.145.68,DE,0	                                       Gerd Becker eine gute Möglichkeit , doch < sein /|sein|  Schuß /|Schuss|  strich /|streichen|  knapp /|knapp|  am /|an|  linken /|linken| > Torpfosten vorbei . Besonders auffällig                                	                                       Gerd Becker eine gute Möglichkeit , doch 	sein Schuß strich knapp am linken	 Torpfosten vorbei . Besonders auffällig                                	sein Schuß strich knapp am linken	linken	linken	7854940861a7d496dd0f4859d5c84ad90b23	81.169.145.68	DE	1743	discard
9d9ed14a374583e531b206e358cb70248329,46.165.210.66,DE,0	                                       28.04.14 22:24 Hallo alle zusammen , Mir < ist /|sein|  heute /|heute|  am /|an|  linken /|linken| > Knie Innenseite oberhalb der Kniescheibe                               	                                       28.04.14 22:24 Hallo alle zusammen , Mir 	ist heute am linken	 Knie Innenseite oberhalb der Kniescheibe                               	ist heute am linken	linken	linken	9d9ed14a374583e531b206e358cb70248329	46.165.210.66	DE	1745	discard
e8c194112406c57ee8272a1232981db10c40,213.131.242.124,DE,0	                          Programmausfälle und vor allem keine Unfälle passiert < sind /|sein|  . /|.|  Über /|über|  die /|die|  Buttonleiste /|Buttonleiste|  am /|an|  linken /|linken| > Bildrand gelangen Sie auf die weiteren                                 	                          Programmausfälle und vor allem keine Unfälle passiert 	sind . Über die Buttonleiste am linken	 Bildrand gelangen Sie auf die weiteren                                 	sind . Über die Buttonleiste am linken	linken	linken	e8c194112406c57ee8272a1232981db10c40	213.131.242.124	DE	1769	discard
c7d35993f2e43c14005dec5fb24bc9f8a890,212.172.221.5,DE,0	                                     den vierten Erfurter Treffer zu erzielen , < sein /|sein|  Ball /|Ball|  ging /|gehen|  aber /|aber|  wenige /|wenige|  Zentimeter /|Zentimeter|  am /|an|  linken /|linken| > Pfosten vorbei . Vom Gast aus der Oberliga                             	                                     den vierten Erfurter Treffer zu erzielen , 	sein Ball ging aber wenige Zentimeter am linken	 Pfosten vorbei . Vom Gast aus der Oberliga                             	sein Ball ging aber wenige Zentimeter am linken	linken	linken	c7d35993f2e43c14005dec5fb24bc9f8a890	212.172.221.5	DE	1820	discard
e1d71eec9b9be0386f4ae05b00e55dcb6226,82.165.99.88,DE,0	                                   heute nicht mehr vorhanden , die Drehscheibe < ist /|sein|  ebenfalls /|ebenfalls|  verschwunden /|verschwinden|  , /|,|  und /|und|  am /|am|  linken /|linken| > Bildrand befindet sich heute unsere Signalsammlung                     	                                   heute nicht mehr vorhanden , die Drehscheibe 	ist ebenfalls verschwunden , und am linken	 Bildrand befindet sich heute unsere Signalsammlung                     	ist ebenfalls verschwunden , und am linken	linken	linken	e1d71eec9b9be0386f4ae05b00e55dcb6226	82.165.99.88	DE	1895	discard
fad29a7776efbb682b7aa0b60710b8aa4924,188.40.80.244,DE,0	                                      Defensivreihen Mangelware . Herauszuheben < sind /|sein|  nur /|nur|  ein /|ein|  knapp /|knapp|  am /|an|  linken /|linken| > Torpfosten vorbeizwirbelnder Cosmosball                                	                                      Defensivreihen Mangelware . Herauszuheben 	sind nur ein knapp am linken	 Torpfosten vorbeizwirbelnder Cosmosball                                	sind nur ein knapp am linken	linken	linken	fad29a7776efbb682b7aa0b60710b8aa4924	188.40.80.244	DE	1897	discard
c9d596bae7fb6b1b80318be39daa4ba4421b,80.67.28.59,DE,1	                                       Jetzt ist es so , dass mein Pferd Dreher < ist /|sein|  , /|,|  speziell /|speziell|  am /|an|  linken /|linken| > Hinterhuf , am rechten nur ganz minimial                               	                                       Jetzt ist es so , dass mein Pferd Dreher 	ist , speziell am linken	 Hinterhuf , am rechten nur ganz minimial                               	ist , speziell am linken	linken	linken	c9d596bae7fb6b1b80318be39daa4ba4421b	80.67.28.59	DE	1906	discard
564a430f7283c4d4a1822890b1e04b296ce4,109.239.56.56,DE,1	                                      einer Mk .84 oder BLU -109 als Wirkkörper < ist /|sein|  . /|.|  Diese /|diese|  wird /|werden|  am /|an|  linken /|linken| > Unterrumpfpylon angebaut . Am rechten ist                              	                                      einer Mk .84 oder BLU -109 als Wirkkörper 	ist . Diese wird am linken	 Unterrumpfpylon angebaut . Am rechten ist                              	ist . Diese wird am linken	linken	linken	564a430f7283c4d4a1822890b1e04b296ce4	109.239.56.56	DE	1942	discard
91449214c6b0f95ca1705241b5cfd16f9e11,85.13.140.64,DE,1	                               sitzenden Polizisten dürften Dienstgradabzeichen < sein /|sein|  . /|.|  Hinzu /|hinzu|  kommt /|kommen|  bei /|bei|  allen /|alle|  am /|an|  linken /|linken| > Oberarm ein aufgenähtes ovales Stoffabzeichen                          	                               sitzenden Polizisten dürften Dienstgradabzeichen 	sein . Hinzu kommt bei allen am linken	 Oberarm ein aufgenähtes ovales Stoffabzeichen                          	sein . Hinzu kommt bei allen am linken	linken	linken	91449214c6b0f95ca1705241b5cfd16f9e11	85.13.140.64	DE	1954	discard
